id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT496977.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC56b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT496976.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC56a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT496975.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC39/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-29,20-MAY-2020,0
MT496974.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC38/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-29,20-MAY-2020,0
MT496973.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC37/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-29,20-MAY-2020,0
MT496972.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC36/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-29,20-MAY-2020,0
MT270114.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat15-ChVir1484- ChVir1536/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02,19-MAY-2020,0
MT270113.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat16-ChVir1530/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02,19-MAY-2020,0
MT270112.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat2-ChVir984- ChVir1017/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-30,19-MAY-2020,0
MT270111.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat14-ChVir1483/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-08,19-MAY-2020,0
MT270110.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat10-ChVir1482/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-07,19-MAY-2020,0
MT270109.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat11-ChVir1459/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01,19-MAY-2020,0
MT270108.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat9-ChVir1433/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01,19-MAY-2020,0
MT270107.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat8-ChVir1356/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-03,19-MAY-2020,0
MT270106.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat7-ChVir1289/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-02-01,19-MAY-2020,0
MT270105.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat5-ChVir1248/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01,19-MAY-2020,0
MT270104.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat6-ChVir1247/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01,19-MAY-2020,0
MT270103.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat3-ChVir1020/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-28,19-MAY-2020,0
MT270102.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat4-ChVir1019/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-29,19-MAY-2020,0
MT270101.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Germany: Bavaria,SARS-CoV-2/human/DEU/BavPat1-ChVir929/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-01-28,19-MAY-2020,0
MT483702.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC78b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,44
MT483563.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1053/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,21-MAY-2020,47
MT483556.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC82a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483560.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC81b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483559.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Prantij,SARS-CoV-2/human/IND/GBRC84/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483558.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC82b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483557.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC79b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483555.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC79a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483554.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC81a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT483553.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC83/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,19-MAY-2020,0
MT481909.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC78a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,20-MAY-2020,44
MT481908.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Mansa,SARS-CoV-2/human/IND/GBRC93/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-28,20-MAY-2020,0
MT481907.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Gandhinagar,SARS-CoV-2/human/IND/GBRC92/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-26,20-MAY-2020,0
MT481906.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Gandhinagar,SARS-CoV-2/human/IND/GBRC91/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-27,20-MAY-2020,0
MT481905.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Gandhinagar,SARS-CoV-2/human/IND/GBRC90/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-02,20-MAY-2020,0
MT481904.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Gandhinagar,SARS-CoV-2/human/IND/GBRC89/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-25,20-MAY-2020,0
MT481903.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Dahegam,SARS-CoV-2/human/IND/GBRC88b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT481902.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Dahegam,SARS-CoV-2/human/IND/GBRC88a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT481901.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Dahegam,SARS-CoV-2/human/IND/GBRC87/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-28,20-MAY-2020,0
MT481900.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Gandhinagar,SARS-CoV-2/human/IND/GBRC86/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-28,20-MAY-2020,0
MT481899.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC77/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,20-MAY-2020,0
MT481898.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Himatnagar,SARS-CoV-2/human/IND/GBRC85/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,20-MAY-2020,0
MT481897.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Modasa,SARS-CoV-2/human/IND/GBRC76/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-05,20-MAY-2020,0
MT481896.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC65b/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT481895.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,India: Ahmedabad,SARS-CoV-2/human/IND/GBRC65a/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-05-03,20-MAY-2020,0
MT481936.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1145/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,21-MAY-2020,0
MT481935.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1144/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-08,21-MAY-2020,0
MT481934.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1143/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-06,21-MAY-2020,0
MT481933.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1142/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-03,21-MAY-2020,0
MT481932.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1141/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-04,21-MAY-2020,0
MT481931.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1140/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-01,21-MAY-2020,1
MT481930.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1139/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,21-MAY-2020,9
MT481929.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1138/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-01,21-MAY-2020,0
MT481928.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1137/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-25,21-MAY-2020,3
MT481927.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1136/2020,Nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-27,21-MAY-2020,0
MT460140.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1120/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-29,21-MAY-2020,0
MT460139.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1119/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,73
MT460138.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1118/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
MT460137.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1117/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,37
MT460136.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1116/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
MT460135.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1115/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,72
MT460134.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1114/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,2248
MT460133.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1113/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
MT460132.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1112/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
MT460131.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1111/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,185
MT460130.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1110/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
MT460129.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CA,SARS-CoV-2/human/USA/CA-CZB-1109/2020,nasopharyngeal/oropharyngeal swab,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-30,21-MAY-2020,0
